Date,Price,Price_lag1,Price_lag2,Price_lag3,Price_lag4,Price_lag5,Price_lag6,Price_lag7,Price_lag8,Price_lag9,Price_lag10
2016-02-14,29.08,29.44,26.21,27.45,27.94,29.69,30.89,31.72,32.28,29.88,31.62
2016-02-15,30.6,29.08,29.44,26.21,27.45,27.94,29.69,30.89,31.72,32.28,29.88
2016-02-16,29.04,30.6,29.08,29.44,26.21,27.45,27.94,29.69,30.89,31.72,32.28
2016-02-17,30.66,29.04,30.6,29.08,29.44,26.21,27.45,27.94,29.69,30.89,31.72
2016-02-18,30.77,30.66,29.04,30.6,29.08,29.44,26.21,27.45,27.94,29.69,30.89
2016-02-19,29.64,30.77,30.66,29.04,30.6,29.08,29.44,26.21,27.45,27.94,29.69
2016-02-22,31.48,29.64,30.77,30.66,29.04,30.6,29.08,29.44,26.21,27.45,27.94
2016-02-23,31.87,31.48,29.64,30.77,30.66,29.04,30.6,29.08,29.44,26.21,27.45
2016-02-24,32.15,31.87,31.48,29.64,30.77,30.66,29.04,30.6,29.08,29.44,26.21
2016-02-25,33.07,32.15,31.87,31.48,29.64,30.77,30.66,29.04,30.6,29.08,29.44
2016-02-26,32.78,33.07,32.15,31.87,31.48,29.64,30.77,30.66,29.04,30.6,29.08
2016-02-29,33.75,32.78,33.07,32.15,31.87,31.48,29.64,30.77,30.66,29.04,30.6
2016-03-01,34.4,33.75,32.78,33.07,32.15,31.87,31.48,29.64,30.77,30.66,29.04
2016-03-02,34.66,34.4,33.75,32.78,33.07,32.15,31.87,31.48,29.64,30.77,30.66
2016-03-03,34.57,34.66,34.4,33.75,32.78,33.07,32.15,31.87,31.48,29.64,30.77
2016-03-04,35.92,34.57,34.66,34.4,33.75,32.78,33.07,32.15,31.87,31.48,29.64
2016-03-07,37.9,35.92,34.57,34.66,34.4,33.75,32.78,33.07,32.15,31.87,31.48
2016-03-08,36.5,37.9,35.92,34.57,34.66,34.4,33.75,32.78,33.07,32.15,31.87
2016-03-09,38.29,36.5,37.9,35.92,34.57,34.66,34.4,33.75,32.78,33.07,32.15
2016-03-10,37.84,38.29,36.5,37.9,35.92,34.57,34.66,34.4,33.75,32.78,33.07
2016-03-11,38.5,37.84,38.29,36.5,37.9,35.92,34.57,34.66,34.4,33.75,32.78
2016-03-14,37.18,38.5,37.84,38.29,36.5,37.9,35.92,34.57,34.66,34.4,33.75
2016-03-15,36.34,37.18,38.5,37.84,38.29,36.5,37.9,35.92,34.57,34.66,34.4
2016-03-16,38.46,36.34,37.18,38.5,37.84,38.29,36.5,37.9,35.92,34.57,34.66
2016-03-17,40.2,38.46,36.34,37.18,38.5,37.84,38.29,36.5,37.9,35.92,34.57
2016-03-18,39.44,40.2,38.46,36.34,37.18,38.5,37.84,38.29,36.5,37.9,35.92
2016-03-21,39.91,39.44,40.2,38.46,36.34,37.18,38.5,37.84,38.29,36.5,37.9
2016-03-22,41.45,39.91,39.44,40.2,38.46,36.34,37.18,38.5,37.84,38.29,36.5
2016-03-23,39.79,41.45,39.91,39.44,40.2,38.46,36.34,37.18,38.5,37.84,38.29
2016-03-24,39.46,39.79,41.45,39.91,39.44,40.2,38.46,36.34,37.18,38.5,37.84
2016-03-28,39.39,39.46,39.79,41.45,39.91,39.44,40.2,38.46,36.34,37.18,38.5
2016-03-29,38.28,39.39,39.46,39.79,41.45,39.91,39.44,40.2,38.46,36.34,37.18
2016-03-30,38.32,38.28,39.39,39.46,39.79,41.45,39.91,39.44,40.2,38.46,36.34
2016-03-31,38.34,38.32,38.28,39.39,39.46,39.79,41.45,39.91,39.44,40.2,38.46
2016-04-01,36.79,38.34,38.32,38.28,39.39,39.46,39.79,41.45,39.91,39.44,40.2
2016-04-04,35.7,36.79,38.34,38.32,38.28,39.39,39.46,39.79,41.45,39.91,39.44
2016-04-05,35.89,35.7,36.79,38.34,38.32,38.28,39.39,39.46,39.79,41.45,39.91
2016-04-06,37.75,35.89,35.7,36.79,38.34,38.32,38.28,39.39,39.46,39.79,41.45
2016-04-07,37.26,37.75,35.89,35.7,36.79,38.34,38.32,38.28,39.39,39.46,39.79
2016-04-08,39.72,37.26,37.75,35.89,35.7,36.79,38.34,38.32,38.28,39.39,39.46
2016-04-11,40.36,39.72,37.26,37.75,35.89,35.7,36.79,38.34,38.32,38.28,39.39
2016-04-12,42.17,40.36,39.72,37.26,37.75,35.89,35.7,36.79,38.34,38.32,38.28
2016-04-13,41.76,42.17,40.36,39.72,37.26,37.75,35.89,35.7,36.79,38.34,38.32
2016-04-14,41.5,41.76,42.17,40.36,39.72,37.26,37.75,35.89,35.7,36.79,38.34
2016-04-15,40.36,41.5,41.76,42.17,40.36,39.72,37.26,37.75,35.89,35.7,36.79
2016-04-18,39.78,40.36,41.5,41.76,42.17,40.36,39.72,37.26,37.75,35.89,35.7
2016-04-19,41.08,39.78,40.36,41.5,41.76,42.17,40.36,39.72,37.26,37.75,35.89
2016-04-20,42.63,41.08,39.78,40.36,41.5,41.76,42.17,40.36,39.72,37.26,37.75
2016-04-21,43.18,42.63,41.08,39.78,40.36,41.5,41.76,42.17,40.36,39.72,37.26
2016-04-22,43.73,43.18,42.63,41.08,39.78,40.36,41.5,41.76,42.17,40.36,39.72
2016-04-25,42.64,43.73,43.18,42.63,41.08,39.78,40.36,41.5,41.76,42.17,40.36
2016-04-26,44.04,42.64,43.73,43.18,42.63,41.08,39.78,40.36,41.5,41.76,42.17
2016-04-27,45.33,44.04,42.64,43.73,43.18,42.63,41.08,39.78,40.36,41.5,41.76
2016-04-28,46.03,45.33,44.04,42.64,43.73,43.18,42.63,41.08,39.78,40.36,41.5
2016-04-29,45.92,46.03,45.33,44.04,42.64,43.73,43.18,42.63,41.08,39.78,40.36
2016-05-02,44.78,45.92,46.03,45.33,44.04,42.64,43.73,43.18,42.63,41.08,39.78
2016-05-03,43.65,44.78,45.92,46.03,45.33,44.04,42.64,43.73,43.18,42.63,41.08
2016-05-04,43.78,43.65,44.78,45.92,46.03,45.33,44.04,42.64,43.73,43.18,42.63
2016-05-05,44.32,43.78,43.65,44.78,45.92,46.03,45.33,44.04,42.64,43.73,43.18
2016-05-06,44.66,44.32,43.78,43.65,44.78,45.92,46.03,45.33,44.04,42.64,43.73
2016-05-09,43.44,44.66,44.32,43.78,43.65,44.78,45.92,46.03,45.33,44.04,42.64
2016-05-10,44.66,43.44,44.66,44.32,43.78,43.65,44.78,45.92,46.03,45.33,44.04
2016-05-11,46.23,44.66,43.44,44.66,44.32,43.78,43.65,44.78,45.92,46.03,45.33
2016-05-12,46.7,46.23,44.66,43.44,44.66,44.32,43.78,43.65,44.78,45.92,46.03
2016-05-13,46.21,46.7,46.23,44.66,43.44,44.66,44.32,43.78,43.65,44.78,45.92
2016-05-16,47.72,46.21,46.7,46.23,44.66,43.44,44.66,44.32,43.78,43.65,44.78
2016-05-17,48.31,47.72,46.21,46.7,46.23,44.66,43.44,44.66,44.32,43.78,43.65
2016-05-18,48.19,48.31,47.72,46.21,46.7,46.23,44.66,43.44,44.66,44.32,43.78
2016-05-19,48.16,48.19,48.31,47.72,46.21,46.7,46.23,44.66,43.44,44.66,44.32
2016-05-20,47.75,48.16,48.19,48.31,47.72,46.21,46.7,46.23,44.66,43.44,44.66
2016-05-23,48.08,47.75,48.16,48.19,48.31,47.72,46.21,46.7,46.23,44.66,43.44
2016-05-24,48.62,48.08,47.75,48.16,48.19,48.31,47.72,46.21,46.7,46.23,44.66
2016-05-25,49.56,48.62,48.08,47.75,48.16,48.19,48.31,47.72,46.21,46.7,46.23
2016-05-26,49.48,49.56,48.62,48.08,47.75,48.16,48.19,48.31,47.72,46.21,46.7
2016-05-27,49.33,49.48,49.56,48.62,48.08,47.75,48.16,48.19,48.31,47.72,46.21
2016-05-29,49.58,49.33,49.48,49.56,48.62,48.08,47.75,48.16,48.19,48.31,47.72
2016-05-30,49.51,49.58,49.33,49.48,49.56,48.62,48.08,47.75,48.16,48.19,48.31
2016-05-31,49.1,49.51,49.58,49.33,49.48,49.56,48.62,48.08,47.75,48.16,48.19
2016-06-01,49.01,49.1,49.51,49.58,49.33,49.48,49.56,48.62,48.08,47.75,48.16
2016-06-02,49.17,49.01,49.1,49.51,49.58,49.33,49.48,49.56,48.62,48.08,47.75
2016-06-03,48.62,49.17,49.01,49.1,49.51,49.58,49.33,49.48,49.56,48.62,48.08
2016-06-06,49.69,48.62,49.17,49.01,49.1,49.51,49.58,49.33,49.48,49.56,48.62
2016-06-07,50.36,49.69,48.62,49.17,49.01,49.1,49.51,49.58,49.33,49.48,49.56
2016-06-08,51.23,50.36,49.69,48.62,49.17,49.01,49.1,49.51,49.58,49.33,49.48
2016-06-09,50.56,51.23,50.36,49.69,48.62,49.17,49.01,49.1,49.51,49.58,49.33
2016-06-10,49.07,50.56,51.23,50.36,49.69,48.62,49.17,49.01,49.1,49.51,49.58
2016-06-13,48.88,49.07,50.56,51.23,50.36,49.69,48.62,49.17,49.01,49.1,49.51
2016-06-14,48.49,48.88,49.07,50.56,51.23,50.36,49.69,48.62,49.17,49.01,49.1
2016-06-15,48.01,48.49,48.88,49.07,50.56,51.23,50.36,49.69,48.62,49.17,49.01
2016-06-16,46.21,48.01,48.49,48.88,49.07,50.56,51.23,50.36,49.69,48.62,49.17
2016-06-17,47.98,46.21,48.01,48.49,48.88,49.07,50.56,51.23,50.36,49.69,48.62
2016-06-20,49.37,47.98,46.21,48.01,48.49,48.88,49.07,50.56,51.23,50.36,49.69
